;Book;Source;Target;Value;Normalized;Weight
65;The Lady of the Lake;Barclay;Iola;1;0.0;0.0006146281499692685
66;The Lady of the Lake;Barclay;Jarre;1;0.0;0.0006146281499692685
67;The Lady of the Lake;Barclay;Julia;3;0.024390243902439025;0.0018438844499078057
68;The Lady of the Lake;Barclay;Two;1;0.0;0.0006146281499692685
69;The Lady of the Lake;Baron;Berengar;1;0.0;0.0006146281499692685
70;The Lady of the Lake;Baron;Cahir;1;0.0;0.0006146281499692685
71;The Lady of the Lake;Baron;Condwiramurs;1;0.0;0.0006146281499692685
72;The Lady of the Lake;Baron;Fitz-Oesterlen;4;0.036585365853658534;0.002458512599877074
73;The Lady of the Lake;Baron;Fringilla;2;0.012195121951219513;0.001229256299938537
74;The Lady of the Lake;Baron;Geralt;2;0.012195121951219513;0.001229256299938537
75;The Lady of the Lake;Baron;Milva;8;0.08536585365853659;0.004917025199754148
76;The Lady of the Lake;Baron;Palmerin;1;0.0;0.0006146281499692685
77;The Lady of the Lake;Baron;Stefan;1;0.0;0.0006146281499692685
78;The Lady of the Lake;Berengar;Emhyr;1;0.0;0.0006146281499692685
79;The Lady of the Lake;Berengar;Fitz-Oesterlen;2;0.012195121951219513;0.001229256299938537
80;The Lady of the Lake;Berengar;Vattier;1;0.0;0.0006146281499692685
81;The Lady of the Lake;Bertram;Stefan;3;0.024390243902439025;0.0018438844499078057
82;The Lady of the Lake;Blenheim;Foltest;1;0.0;0.0006146281499692685
83;The Lady of the Lake;Boreas;Cahir;2;0.012195121951219513;0.001229256299938537
84;The Lady of the Lake;Boreas;Ciri;2;0.012195121951219513;0.001229256299938537
85;The Lady of the Lake;Boreas;Dacre;4;0.036585365853658534;0.002458512599877074
86;The Lady of the Lake;Boreas;Fringilla;1;0.0;0.0006146281499692685
87;The Lady of the Lake;Boreas;Meve;1;0.0;0.0006146281499692685
88;The Lady of the Lake;Boreas;Ori;1;0.0;0.0006146281499692685
89;The Lady of the Lake;Boreas;Stefan;3;0.024390243902439025;0.0018438844499078057
90;The Lady of the Lake;Boreas;Talbot;1;0.0;0.0006146281499692685
91;The Lady of the Lake;Boreas;Willemer;1;0.0;0.0006146281499692685
92;The Lady of the Lake;Braathens;Vilgefortz;1;0.0;0.0006146281499692685
93;The Lady of the Lake;Bronibor;Deuslax;1;0.0;0.0006146281499692685
94;The Lady of the Lake;Bronibor;Jarre;2;0.012195121951219513;0.001229256299938537
95;The Lady of the Lake;Bronibor;Julia;1;0.0;0.0006146281499692685
96;The Lady of the Lake;Brouver;Menno;1;0.0;0.0006146281499692685
97;The Lady of the Lake;Cahir;Ciri;4;0.036585365853658534;0.002458512599877074
98;The Lady of the Lake;Cahir;Dandelion;1;0.0;0.0006146281499692685
99;The Lady of the Lake;Cahir;Dheran;1;0.0;0.0006146281499692685
100;The Lady of the Lake;Cahir;Dyffryn;1;0.0;0.0006146281499692685
101;The Lady of the Lake;Cahir;Fringilla;5;0.04878048780487805;0.003073140749846343
102;The Lady of the Lake;Cahir;Geralt;18;0.2073170731707317;0.011063306699446834
103;The Lady of the Lake;Cahir;Mawr;5;0.04878048780487805;0.003073140749846343
104;The Lady of the Lake;Cahir;Milva;17;0.1951219512195122;0.010448678549477565
105;The Lady of the Lake;Cahir;Pegasus;1;0.0;0.0006146281499692685
106;The Lady of the Lake;Cahir;Reynart;2;0.012195121951219513;0.001229256299938537
107;The Lady of the Lake;Cahir;Yennefer;3;0.024390243902439025;0.0018438844499078057
108;The Lady of the Lake;Cairbre;Orestes;1;0.0;0.0006146281499692685
109;The Lady of the Lake;Cairbre;Vascoigne;1;0.0;0.0006146281499692685
110;The Lady of the Lake;Calanthe;Foltest;1;0.0;0.0006146281499692685
111;The Lady of the Lake;Caleb;Lytta;1;0.0;0.0006146281499692685
112;The Lady of the Lake;Caleb;Munro;1;0.0;0.0006146281499692685
113;The Lady of the Lake;Caleb;Yazon;1;0.0;0.0006146281499692685
114;The Lady of the Lake;Caleb;Zoltan;2;0.012195121951219513;0.001229256299938537
115;The Lady of the Lake;Cedric;Goidemar;1;0.0;0.0006146281499692685
116;The Lady of the Lake;Cedric;Jarre;1;0.0;0.0006146281499692685
117;The Lady of the Lake;Cerro;Geralt;1;0.0;0.0006146281499692685
118;The Lady of the Lake;Cerro;Yarpen;1;0.0;0.0006146281499692685
119;The Lady of the Lake;Cirilla;Emhyr;5;0.04878048780487805;0.003073140749846343
120;The Lady of the Lake;Cirilla;Fiona;2;0.012195121951219513;0.001229256299938537
121;The Lady of the Lake;Cirilla;Foltest;1;0.0;0.0006146281499692685
122;The Lady of the Lake;Cirilla;Geralt;3;0.024390243902439025;0.0018438844499078057
123;The Lady of the Lake;Cirilla;Jarre;2;0.012195121951219513;0.001229256299938537
124;The Lady of the Lake;Cirilla;Lara;1;0.0;0.0006146281499692685
125;The Lady of the Lake;Cirilla;Pavetta;1;0.0;0.0006146281499692685
126;The Lady of the Lake;Cirilla;Vattier;1;0.0;0.0006146281499692685
127;The Lady of the Lake;Cirilla;Vilgefortz;2;0.012195121951219513;0.001229256299938537
128;The Lady of the Lake;Ciri;Condwiramurs;12;0.13414634146341464;0.007375537799631223
129;The Lady of the Lake;Ciri;Cregennan;2;0.012195121951219513;0.001229256299938537
130;The Lady of the Lake;Ciri;Dandelion;2;0.012195121951219513;0.001229256299938537
131;The Lady of the Lake;Ciri;Emhyr;13;0.14634146341463414;0.007990165949600492
132;The Lady of the Lake;Ciri;Eredin;12;0.13414634146341464;0.007375537799631223
133;The Lady of the Lake;Ciri;Ervyll;2;0.012195121951219513;0.001229256299938537
134;The Lady of the Lake;Ciri;Esterad;1;0.0;0.0006146281499692685
135;The Lady of the Lake;Ciri;Falka;1;0.0;0.0006146281499692685
136;The Lady of the Lake;Ciri;Francesca;4;0.036585365853658534;0.002458512599877074
137;The Lady of the Lake;Ciri;Fringilla;2;0.012195121951219513;0.001229256299938537
138;The Lady of the Lake;Ciri;Geralt;83;1.0;0.051014136447449294
139;The Lady of the Lake;Ciri;Giselher;1;0.0;0.0006146281499692685
140;The Lady of the Lake;Ciri;Ihuarraquax;9;0.0975609756097561;0.005531653349723417
141;The Lady of the Lake;Ciri;Iola;1;0.0;0.0006146281499692685
142;The Lady of the Lake;Ciri;Jarre;5;0.04878048780487805;0.003073140749846343
143;The Lady of the Lake;Ciri;Joachim;1;0.0;0.0006146281499692685
144;The Lady of the Lake;Ciri;Kelpie;82;0.9878048780487805;0.05039950829748002
145;The Lady of the Lake;Ciri;Lara;5;0.04878048780487805;0.003073140749846343
146;The Lady of the Lake;Ciri;Lytta;1;0.0;0.0006146281499692685
147;The Lady of the Lake;Ciri;Marti;1;0.0;0.0006146281499692685
148;The Lady of the Lake;Ciri;Milton;1;0.0;0.0006146281499692685
149;The Lady of the Lake;Ciri;Milva;1;0.0;0.0006146281499692685
150;The Lady of the Lake;Ciri;Mistle;1;0.0;0.0006146281499692685
151;The Lady of the Lake;Ciri;Nenneke;3;0.024390243902439025;0.0018438844499078057
152;The Lady of the Lake;Ciri;Nimue;11;0.12195121951219512;0.006760909649661954
153;The Lady of the Lake;Ciri;Pavetta;5;0.04878048780487805;0.003073140749846343
154;The Lady of the Lake;Ciri;Philippa;9;0.0975609756097561;0.005531653349723417
155;The Lady of the Lake;Ciri;Reynart;3;0.024390243902439025;0.0018438844499078057
156;The Lady of the Lake;Ciri;Roach;1;0.0;0.0006146281499692685
157;The Lady of the Lake;Ciri;Sabrina;4;0.036585365853658534;0.002458512599877074
158;The Lady of the Lake;Ciri;Seven;2;0.012195121951219513;0.001229256299938537
159;The Lady of the Lake;Ciri;Sigismund;1;0.0;0.0006146281499692685
160;The Lady of the Lake;Ciri;Tissaia;1;0.0;0.0006146281499692685
161;The Lady of the Lake;Ciri;Triss;7;0.07317073170731707;0.0043023970497848806
162;The Lady of the Lake;Ciri;Two;1;0.0;0.0006146281499692685
163;The Lady of the Lake;Ciri;Vilgefortz;14;0.15853658536585366;0.008604794099569761
164;The Lady of the Lake;Ciri;Vysogota;6;0.06097560975609756;0.0036877688998156115
165;The Lady of the Lake;Ciri;Yarpen;1;0.0;0.0006146281499692685
166;The Lady of the Lake;Ciri;Yennefer;77;0.926829268292683;0.04732636754763368
167;The Lady of the Lake;Ciri;Zoltan;1;0.0;0.0006146281499692685
168;The Lady of the Lake;Ciri;Zuleyka;1;0.0;0.0006146281499692685
169;The Lady of the Lake;Condwiramurs;Emhyr;3;0.024390243902439025;0.0018438844499078057
170;The Lady of the Lake;Condwiramurs;Fisher;4;0.036585365853658534;0.002458512599877074
171;The Lady of the Lake;Condwiramurs;Fringilla;1;0.0;0.0006146281499692685
172;The Lady of the Lake;Condwiramurs;Ithlinne;1;0.0;0.0006146281499692685
173;The Lady of the Lake;Condwiramurs;Jarre;1;0.0;0.0006146281499692685
174;The Lady of the Lake;Condwiramurs;King;1;0.0;0.0006146281499692685
175;The Lady of the Lake;Condwiramurs;Margarita;1;0.0;0.0006146281499692685
176;The Lady of the Lake;Condwiramurs;Nimue;66;0.7926829268292683;0.040565457897971724
177;The Lady of the Lake;Condwiramurs;Pavetta;1;0.0;0.0006146281499692685
178;The Lady of the Lake;Condwiramurs;Triss;1;0.0;0.0006146281499692685
179;The Lady of the Lake;Condwiramurs;Two;1;0.0;0.0006146281499692685
180;The Lady of the Lake;Condwiramurs;Yennefer;1;0.0;0.0006146281499692685
181;The Lady of the Lake;Corbett;Dagorad;1;0.0;0.0006146281499692685
182;The Lady of the Lake;Count;Julia;1;0.0;0.0006146281499692685
183;The Lady of the Lake;Cregennan;Lara;1;0.0;0.0006146281499692685
184;The Lady of the Lake;Dacre;Ola;2;0.012195121951219513;0.001229256299938537
185;The Lady of the Lake;Dacre;Stefan;1;0.0;0.0006146281499692685
186;The Lady of the Lake;Dagorad;Roegner;1;0.0;0.0006146281499692685
187;The Lady of the Lake;Dandelion;Fringilla;2;0.012195121951219513;0.001229256299938537
188;The Lady of the Lake;Dandelion;Geralt;21;0.24390243902439024;0.01290719114935464
189;The Lady of the Lake;Dandelion;Ihuarraquax;1;0.0;0.0006146281499692685
190;The Lady of the Lake;Dandelion;Kelpie;1;0.0;0.0006146281499692685
191;The Lady of the Lake;Dandelion;Nadia;1;0.0;0.0006146281499692685
192;The Lady of the Lake;Dandelion;Pegasus;1;0.0;0.0006146281499692685
193;The Lady of the Lake;Dandelion;Reynart;1;0.0;0.0006146281499692685
194;The Lady of the Lake;Dandelion;Two;1;0.0;0.0006146281499692685
195;The Lady of the Lake;Dandelion;Yarpen;2;0.012195121951219513;0.001229256299938537
196;The Lady of the Lake;Dandelion;Zoltan;3;0.024390243902439025;0.0018438844499078057
197;The Lady of the Lake;Daniel;Shani;1;0.0;0.0006146281499692685
198;The Lady of the Lake;Dennis;Elkana;1;0.0;0.0006146281499692685
199;The Lady of the Lake;Dennis;Emhyr;1;0.0;0.0006146281499692685
200;The Lady of the Lake;Dennis;Evangelina;1;0.0;0.0006146281499692685
201;The Lady of the Lake;Dennis;Jarre;14;0.15853658536585366;0.008604794099569761
202;The Lady of the Lake;Dennis;Nenneke;2;0.012195121951219513;0.001229256299938537
203;The Lady of the Lake;Dennis;Sheldon;1;0.0;0.0006146281499692685
204;The Lady of the Lake;Dennis;Two;1;0.0;0.0006146281499692685
205;The Lady of the Lake;Dennis;Vissegerd;2;0.012195121951219513;0.001229256299938537
206;The Lady of the Lake;Dennis;Zoltan;3;0.024390243902439025;0.0018438844499078057
207;The Lady of the Lake;Deuslax;Jarre;3;0.024390243902439025;0.0018438844499078057
208;The Lady of the Lake;Dheran;Gruffyd;1;0.0;0.0006146281499692685
209;The Lady of the Lake;Duke;Emhyr;1;0.0;0.0006146281499692685
210;The Lady of the Lake;Edmund;Jean;1;0.0;0.0006146281499692685
211;The Lady of the Lake;Effenberg;Emhyr;1;0.0;0.0006146281499692685
212;The Lady of the Lake;Effenberg;Talbot;1;0.0;0.0006146281499692685
213;The Lady of the Lake;Elan;Kees;1;0.0;0.0006146281499692685
214;The Lady of the Lake;Elan;Menno;1;0.0;0.0006146281499692685
215;The Lady of the Lake;Elan;Zyvik;1;0.0;0.0006146281499692685
216;The Lady of the Lake;Emhyr;Foltest;1;0.0;0.0006146281499692685
217;The Lady of the Lake;Emhyr;Francesca;1;0.0;0.0006146281499692685
218;The Lady of the Lake;Emhyr;Geralt;10;0.10975609756097561;0.006146281499692686
219;The Lady of the Lake;Emhyr;Joachim;5;0.04878048780487805;0.003073140749846343
220;The Lady of the Lake;Emhyr;Menno;1;0.0;0.0006146281499692685
221;The Lady of the Lake;Emhyr;Nimue;3;0.024390243902439025;0.0018438844499078057
222;The Lady of the Lake;Emhyr;Pavetta;3;0.024390243902439025;0.0018438844499078057
223;The Lady of the Lake;Emhyr;Philippa;1;0.0;0.0006146281499692685
224;The Lady of the Lake;Emhyr;Sabrina;1;0.0;0.0006146281499692685
225;The Lady of the Lake;Emhyr;Sheldon;1;0.0;0.0006146281499692685
226;The Lady of the Lake;Emhyr;Sigismund;1;0.0;0.0006146281499692685
227;The Lady of the Lake;Emhyr;Stefan;5;0.04878048780487805;0.003073140749846343
228;The Lady of the Lake;Emhyr;Stella;7;0.07317073170731707;0.0043023970497848806
229;The Lady of the Lake;Emhyr;Torres;1;0.0;0.0006146281499692685
230;The Lady of the Lake;Emhyr;Triss;1;0.0;0.0006146281499692685
231;The Lady of the Lake;Emhyr;Vattier;5;0.04878048780487805;0.003073140749846343
232;The Lady of the Lake;Emhyr;Vilgefortz;7;0.07317073170731707;0.0043023970497848806
233;The Lady of the Lake;Emhyr;Xarthisius;1;0.0;0.0006146281499692685
234;The Lady of the Lake;Emhyr;Yennefer;7;0.07317073170731707;0.0043023970497848806
235;The Lady of the Lake;Emhyr;Zoltan;1;0.0;0.0006146281499692685
236;The Lady of the Lake;Emmerich;Zoltan;1;0.0;0.0006146281499692685
237;The Lady of the Lake;Eredin;Kelpie;6;0.06097560975609756;0.0036877688998156115
238;The Lady of the Lake;Eredin;Lara;1;0.0;0.0006146281499692685
239;The Lady of the Lake;Eredin;Vysogota;1;0.0;0.0006146281499692685
240;The Lady of the Lake;Eskel;Geralt;1;0.0;0.0006146281499692685
241;The Lady of the Lake;Eskel;Vesemir;1;0.0;0.0006146281499692685
242;The Lady of the Lake;Esterad;Pavetta;1;0.0;0.0006146281499692685
243;The Lady of the Lake;Esterad;Vilgefortz;1;0.0;0.0006146281499692685
244;The Lady of the Lake;Eudora;Geralt;1;0.0;0.0006146281499692685
245;The Lady of the Lake;Eudora;Yarpen;2;0.012195121951219513;0.001229256299938537
246;The Lady of the Lake;Eudora;Zoltan;1;0.0;0.0006146281499692685
247;The Lady of the Lake;Eurneid;Iola;2;0.012195121951219513;0.001229256299938537
248;The Lady of the Lake;Eurneid;Katje;1;0.0;0.0006146281499692685
249;The Lady of the Lake;Eurneid;Nenneke;5;0.04878048780487805;0.003073140749846343
250;The Lady of the Lake;Eurneid;Yarpen;1;0.0;0.0006146281499692685
251;The Lady of the Lake;Evangelina;Yarpen;1;0.0;0.0006146281499692685
252;The Lady of the Lake;Fabio;Iola;1;0.0;0.0006146281499692685
253;The Lady of the Lake;Fabio;Yennefer;1;0.0;0.0006146281499692685
254;The Lady of the Lake;Falka;Goidemar;2;0.012195121951219513;0.001229256299938537
255;The Lady of the Lake;Figgis;Munro;3;0.024390243902439025;0.0018438844499078057
256;The Lady of the Lake;Figgis;Zoltan;1;0.0;0.0006146281499692685
257;The Lady of the Lake;Fisher;Nimue;1;0.0;0.0006146281499692685
258;The Lady of the Lake;Fitz-Oesterlen;Foltest;2;0.012195121951219513;0.001229256299938537
259;The Lady of the Lake;Fitz-Oesterlen;Hamilcar;1;0.0;0.0006146281499692685
260;The Lady of the Lake;Fitz-Oesterlen;Henselt;1;0.0;0.0006146281499692685
261;The Lady of the Lake;Fitz-Oesterlen;Pavetta;1;0.0;0.0006146281499692685
262;The Lady of the Lake;Fitz-Oesterlen;Philippa;1;0.0;0.0006146281499692685
263;The Lady of the Lake;Flourens;Geralt;1;0.0;0.0006146281499692685
264;The Lady of the Lake;Flourens;Kelpie;1;0.0;0.0006146281499692685
265;The Lady of the Lake;Flourens;Milo;1;0.0;0.0006146281499692685
266;The Lady of the Lake;Foltest;Henselt;6;0.06097560975609756;0.0036877688998156115
267;The Lady of the Lake;Foltest;Julia;3;0.024390243902439025;0.0018438844499078057
268;The Lady of the Lake;Foltest;Kobus;1;0.0;0.0006146281499692685
269;The Lady of the Lake;Foltest;Lorenzo;1;0.0;0.0006146281499692685
270;The Lady of the Lake;Foltest;Meve;3;0.024390243902439025;0.0018438844499078057
271;The Lady of the Lake;Foltest;Philippa;1;0.0;0.0006146281499692685
272;The Lady of the Lake;Foltest;Sabrina;2;0.012195121951219513;0.001229256299938537
273;The Lady of the Lake;Francesca;Fringilla;1;0.0;0.0006146281499692685
274;The Lady of the Lake;Francesca;Geralt;1;0.0;0.0006146281499692685
275;The Lady of the Lake;Francesca;Margarita;2;0.012195121951219513;0.001229256299938537
276;The Lady of the Lake;Francesca;Philippa;5;0.04878048780487805;0.003073140749846343
277;The Lady of the Lake;Francesca;Sabrina;3;0.024390243902439025;0.0018438844499078057
278;The Lady of the Lake;Francesca;Tissaia;1;0.0;0.0006146281499692685
279;The Lady of the Lake;Francesca;Triss;1;0.0;0.0006146281499692685
280;The Lady of the Lake;Francesca;Vilgefortz;1;0.0;0.0006146281499692685
281;The Lady of the Lake;Francesca;Yennefer;2;0.012195121951219513;0.001229256299938537
282;The Lady of the Lake;Fringilla;Fulko;1;0.0;0.0006146281499692685
283;The Lady of the Lake;Fringilla;Geralt;37;0.43902439024390244;0.022741241548862937
284;The Lady of the Lake;Fringilla;Keira;4;0.036585365853658534;0.002458512599877074
285;The Lady of the Lake;Fringilla;Margarita;3;0.024390243902439025;0.0018438844499078057
286;The Lady of the Lake;Fringilla;Milva;7;0.07317073170731707;0.0043023970497848806
287;The Lady of the Lake;Fringilla;Philippa;13;0.14634146341463414;0.007990165949600492
288;The Lady of the Lake;Fringilla;Roach;1;0.0;0.0006146281499692685
289;The Lady of the Lake;Fringilla;Sabrina;3;0.024390243902439025;0.0018438844499078057
290;The Lady of the Lake;Fringilla;Triss;1;0.0;0.0006146281499692685
291;The Lady of the Lake;Fringilla;Vilgefortz;7;0.07317073170731707;0.0043023970497848806
292;The Lady of the Lake;Fringilla;Yennefer;2;0.012195121951219513;0.001229256299938537
293;The Lady of the Lake;Galahad;Lady;1;0.0;0.0006146281499692685
294;The Lady of the Lake;Galahad;Seven;1;0.0;0.0006146281499692685
295;The Lady of the Lake;Geralt;Guy;1;0.0;0.0006146281499692685
296;The Lady of the Lake;Geralt;Jean;1;0.0;0.0006146281499692685
297;The Lady of the Lake;Geralt;Keira;1;0.0;0.0006146281499692685
298;The Lady of the Lake;Geralt;Kelpie;6;0.06097560975609756;0.0036877688998156115
299;The Lady of the Lake;Geralt;Lambert;1;0.0;0.0006146281499692685
300;The Lady of the Lake;Geralt;Malatesta;1;0.0;0.0006146281499692685
301;The Lady of the Lake;Geralt;Margarita;2;0.012195121951219513;0.001229256299938537
302;The Lady of the Lake;Geralt;Maria;1;0.0;0.0006146281499692685
303;The Lady of the Lake;Geralt;Milva;18;0.2073170731707317;0.011063306699446834
304;The Lady of the Lake;Geralt;Nimue;3;0.024390243902439025;0.0018438844499078057
305;The Lady of the Lake;Geralt;Palmerin;2;0.012195121951219513;0.001229256299938537
306;The Lady of the Lake;Geralt;Pavetta;4;0.036585365853658534;0.002458512599877074
307;The Lady of the Lake;Geralt;Pegasus;1;0.0;0.0006146281499692685
308;The Lady of the Lake;Geralt;Philippa;4;0.036585365853658534;0.002458512599877074
309;The Lady of the Lake;Geralt;Regan;1;0.0;0.0006146281499692685
310;The Lady of the Lake;Geralt;Reynart;18;0.2073170731707317;0.011063306699446834
311;The Lady of the Lake;Geralt;Roach;5;0.04878048780487805;0.003073140749846343
312;The Lady of the Lake;Geralt;Sabrina;1;0.0;0.0006146281499692685
313;The Lady of the Lake;Geralt;Stefan;1;0.0;0.0006146281499692685
314;The Lady of the Lake;Geralt;Triss;3;0.024390243902439025;0.0018438844499078057
315;The Lady of the Lake;Geralt;Two;6;0.06097560975609756;0.0036877688998156115
316;The Lady of the Lake;Geralt;Vesemir;2;0.012195121951219513;0.001229256299938537
317;The Lady of the Lake;Geralt;Vilgefortz;26;0.3048780487804878;0.015980331899200985
318;The Lady of the Lake;Geralt;Vysogota;1;0.0;0.0006146281499692685
319;The Lady of the Lake;Geralt;Yarpen;5;0.04878048780487805;0.003073140749846343
320;The Lady of the Lake;Geralt;Yennefer;54;0.6463414634146342;0.03318992009834051
321;The Lady of the Lake;Geralt;Zoltan;5;0.04878048780487805;0.003073140749846343
322;The Lady of the Lake;Giselher;Kayleigh;1;0.0;0.0006146281499692685
323;The Lady of the Lake;Goidemar;Klaproth;1;0.0;0.0006146281499692685
324;The Lady of the Lake;Goulue;Nycklar;1;0.0;0.0006146281499692685
325;The Lady of the Lake;Henselt;Jarre;1;0.0;0.0006146281499692685
326;The Lady of the Lake;Henselt;Lorenzo;1;0.0;0.0006146281499692685
327;The Lady of the Lake;Henselt;Meve;4;0.036585365853658534;0.002458512599877074
328;The Lady of the Lake;Holofernes;Incarvilia;1;0.0;0.0006146281499692685
329;The Lady of the Lake;Holofernes;Klaproth;1;0.0;0.0006146281499692685
330;The Lady of the Lake;Holofernes;Milton;1;0.0;0.0006146281499692685
331;The Lady of the Lake;Holofernes;Petunia;2;0.012195121951219513;0.001229256299938537
332;The Lady of the Lake;Holofernes;Pike;3;0.024390243902439025;0.0018438844499078057
333;The Lady of the Lake;Ihuarraquax;Kelpie;5;0.04878048780487805;0.003073140749846343
334;The Lady of the Lake;Ihuarraquax;Lara;1;0.0;0.0006146281499692685
335;The Lady of the Lake;Ihuarraquax;Seven;1;0.0;0.0006146281499692685
336;The Lady of the Lake;Incarvilia;Milton;1;0.0;0.0006146281499692685
337;The Lady of the Lake;Incarvilia;Ograbek;1;0.0;0.0006146281499692685
338;The Lady of the Lake;Iola;Jarre;1;0.0;0.0006146281499692685
339;The Lady of the Lake;Iola;Shani;1;0.0;0.0006146281499692685
340;The Lady of the Lake;Isengrim;Menno;2;0.012195121951219513;0.001229256299938537
341;The Lady of the Lake;Isengrim;Riordain;1;0.0;0.0006146281499692685
342;The Lady of the Lake;Istvan;Vascoigne;1;0.0;0.0006146281499692685
343;The Lady of the Lake;Ithlinne;Nimue;4;0.036585365853658534;0.002458512599877074
344;The Lady of the Lake;Jarre;Klaproth;3;0.024390243902439025;0.0018438844499078057
345;The Lady of the Lake;Jarre;Lucienne;18;0.2073170731707317;0.011063306699446834
346;The Lady of the Lake;Jarre;Marti;1;0.0;0.0006146281499692685
347;The Lady of the Lake;Jarre;Menno;3;0.024390243902439025;0.0018438844499078057
348;The Lady of the Lake;Jarre;Milton;4;0.036585365853658534;0.002458512599877074
349;The Lady of the Lake;Jarre;Myrrha;1;0.0;0.0006146281499692685
350;The Lady of the Lake;Jarre;Nenneke;7;0.07317073170731707;0.0043023970497848806
351;The Lady of the Lake;Jarre;Ograbek;1;0.0;0.0006146281499692685
352;The Lady of the Lake;Jarre;Okultich;2;0.012195121951219513;0.001229256299938537
353;The Lady of the Lake;Jarre;Pike;22;0.25609756097560976;0.013521819299323909
354;The Lady of the Lake;Jarre;Shani;2;0.012195121951219513;0.001229256299938537
355;The Lady of the Lake;Jarre;Sheldon;2;0.012195121951219513;0.001229256299938537
356;The Lady of the Lake;Jarre;Toruviel;1;0.0;0.0006146281499692685
357;The Lady of the Lake;Jarre;Triss;2;0.012195121951219513;0.001229256299938537
358;The Lady of the Lake;Jarre;Two;3;0.024390243902439025;0.0018438844499078057
359;The Lady of the Lake;Jarre;Yennefer;3;0.024390243902439025;0.0018438844499078057
360;The Lady of the Lake;Jarre;Zoltan;1;0.0;0.0006146281499692685
361;The Lady of the Lake;Joachim;Prince;1;0.0;0.0006146281499692685
362;The Lady of the Lake;Joachim;Vilgefortz;1;0.0;0.0006146281499692685
363;The Lady of the Lake;Julia;Lorenzo;4;0.036585365853658534;0.002458512599877074
364;The Lady of the Lake;Julia;Marti;1;0.0;0.0006146281499692685
365;The Lady of the Lake;Julia;Okultich;1;0.0;0.0006146281499692685
366;The Lady of the Lake;Julia;Philippa;1;0.0;0.0006146281499692685
367;The Lady of the Lake;Julia;Pike;1;0.0;0.0006146281499692685
368;The Lady of the Lake;Katje;Myrrha;1;0.0;0.0006146281499692685
369;The Lady of the Lake;Kees;Menno;3;0.024390243902439025;0.0018438844499078057
370;The Lady of the Lake;Kees;Ouder;1;0.0;0.0006146281499692685
371;The Lady of the Lake;Keira;Margarita;1;0.0;0.0006146281499692685
372;The Lady of the Lake;Keira;Philippa;1;0.0;0.0006146281499692685
373;The Lady of the Lake;Keira;Sabrina;10;0.10975609756097561;0.006146281499692686
374;The Lady of the Lake;Keira;Triss;2;0.012195121951219513;0.001229256299938537
375;The Lady of the Lake;Keira;Vilgefortz;2;0.012195121951219513;0.001229256299938537
376;The Lady of the Lake;Kelpie;Lady;1;0.0;0.0006146281499692685
377;The Lady of the Lake;Kelpie;Lara;2;0.012195121951219513;0.001229256299938537
378;The Lady of the Lake;Kelpie;Nimue;1;0.0;0.0006146281499692685
379;The Lady of the Lake;Kelpie;Triss;1;0.0;0.0006146281499692685
380;The Lady of the Lake;Kelpie;Two;2;0.012195121951219513;0.001229256299938537
381;The Lady of the Lake;Kelpie;Vesemir;1;0.0;0.0006146281499692685
382;The Lady of the Lake;Kelpie;Yennefer;6;0.06097560975609756;0.0036877688998156115
383;The Lady of the Lake;King;Nimue;1;0.0;0.0006146281499692685
384;The Lady of the Lake;Klaproth;Milton;1;0.0;0.0006146281499692685
385;The Lady of the Lake;Klaproth;Ograbek;1;0.0;0.0006146281499692685
386;The Lady of the Lake;Klaproth;Okultich;3;0.024390243902439025;0.0018438844499078057
387;The Lady of the Lake;Klaproth;Petunia;1;0.0;0.0006146281499692685
388;The Lady of the Lake;Klaproth;Pike;5;0.04878048780487805;0.003073140749846343
389;The Lady of the Lake;Lamarr;Liam;1;0.0;0.0006146281499692685
390;The Lady of the Lake;Lamarr;Menno;2;0.012195121951219513;0.001229256299938537
391;The Lady of the Lake;Lambert;Vesemir;3;0.024390243902439025;0.0018438844499078057
392;The Lady of the Lake;Lara;Pavetta;2;0.012195121951219513;0.001229256299938537
393;The Lady of the Lake;Lara;Yennefer;1;0.0;0.0006146281499692685
394;The Lady of the Lake;Leo;Vilgefortz;1;0.0;0.0006146281499692685
395;The Lady of the Lake;Liam;Ramon;1;0.0;0.0006146281499692685
396;The Lady of the Lake;Lorenzo;Vascoigne;1;0.0;0.0006146281499692685
397;The Lady of the Lake;Lucienne;Toruviel;1;0.0;0.0006146281499692685
398;The Lady of the Lake;Lucienne;Two;1;0.0;0.0006146281499692685
399;The Lady of the Lake;Lydia;Nimue;2;0.012195121951219513;0.001229256299938537
400;The Lady of the Lake;Malatesta;Reynart;1;0.0;0.0006146281499692685
401;The Lady of the Lake;Margarita;Philippa;2;0.012195121951219513;0.001229256299938537
402;The Lady of the Lake;Margarita;Sabrina;3;0.024390243902439025;0.0018438844499078057
403;The Lady of the Lake;Margarita;Tissaia;1;0.0;0.0006146281499692685
404;The Lady of the Lake;Margarita;Yennefer;2;0.012195121951219513;0.001229256299938537
405;The Lady of the Lake;Marti;Shani;7;0.07317073170731707;0.0043023970497848806
406;The Lady of the Lake;Marti;Two;1;0.0;0.0006146281499692685
407;The Lady of the Lake;Menno;Sievers;1;0.0;0.0006146281499692685
408;The Lady of the Lake;Menno;Zoltan;2;0.012195121951219513;0.001229256299938537
409;The Lady of the Lake;Meve;Roegner;1;0.0;0.0006146281499692685
